#,Date-Time (CDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
1378,05/29/2023 13:35:20,27.73,48.59,15.93,,,
1379,05/29/2023 13:35:25,27.74,48.59,15.94,,,
1380,05/29/2023 13:35:30,27.73,48.61,15.94,,,
1381,05/29/2023 13:35:35,27.71,48.59,15.91,,,
1382,05/29/2023 13:35:40,27.73,48.59,15.93,,,
1383,05/29/2023 13:35:45,27.79,48.59,15.98,,,
1384,05/29/2023 13:35:50,27.74,48.61,15.95,,,
1385,05/29/2023 13:35:55,27.74,48.60,15.95,,,
1386,05/29/2023 13:36:00,27.74,48.60,15.95,,,
1387,05/29/2023 13:36:05,27.74,48.55,15.93,,,
1388,05/29/2023 13:36:10,27.74,48.58,15.94,,,
1389,05/29/2023 13:36:15,27.78,48.55,15.96,,,
1390,05/29/2023 13:36:20,27.76,48.54,15.95,,,
1391,05/29/2023 13:36:25,27.75,48.62,15.96,,,
1392,05/29/2023 13:36:30,27.75,48.72,16.00,,,
1393,05/29/2023 13:36:35,27.76,48.86,16.05,,,
1394,05/29/2023 13:36:40,27.75,48.92,16.06,,,
1395,05/29/2023 13:36:45,27.79,48.96,16.10,,,
1396,05/29/2023 13:36:50,27.79,48.88,16.08,,,
1397,05/29/2023 13:36:55,27.76,48.79,16.03,,,
1398,05/29/2023 13:37:00,27.79,48.70,16.02,,,
1399,05/29/2023 13:37:05,27.81,48.85,16.09,,,
1400,05/29/2023 13:37:10,27.80,48.92,16.10,,,
1401,05/29/2023 13:37:15,27.78,48.91,16.08,,,
1402,05/29/2023 13:37:20,27.79,48.74,16.03,,,
1403,05/29/2023 13:37:25,27.79,48.61,15.99,,,
1404,05/29/2023 13:37:30,27.83,48.47,15.98,,,
1405,05/29/2023 13:37:35,27.82,48.45,15.97,,,
1406,05/29/2023 13:37:40,27.81,48.40,15.94,,,
1407,05/29/2023 13:37:45,27.82,48.33,15.93,,,
1408,05/29/2023 13:37:50,27.82,48.25,15.90,,,
1409,05/29/2023 13:37:55,27.81,48.13,15.85,,,
1410,05/29/2023 13:38:00,27.84,48.05,15.86,,,
1411,05/29/2023 13:38:05,27.84,48.12,15.88,,,
1412,05/29/2023 13:38:10,27.84,48.22,15.91,,,
1413,05/29/2023 13:38:15,27.85,48.27,15.94,,,
1414,05/29/2023 13:38:20,27.82,48.34,15.93,,,
1415,05/29/2023 13:38:25,27.82,48.43,15.96,,,
1416,05/29/2023 13:38:30,27.85,48.52,16.02,,,
1417,05/29/2023 13:38:35,27.85,48.56,16.03,,,
1418,05/29/2023 13:38:40,27.85,48.54,16.02,,,
1419,05/29/2023 13:38:45,27.84,48.50,16.00,,,
1420,05/29/2023 13:38:50,27.86,48.38,15.98,,,
1421,05/29/2023 13:38:55,27.86,48.32,15.96,,,
1422,05/29/2023 13:39:00,27.84,48.27,15.93,,,
1423,05/29/2023 13:39:05,27.89,48.30,15.99,,,
1424,05/29/2023 13:39:10,27.88,48.22,15.95,,,
1425,05/29/2023 13:39:15,27.87,48.16,15.92,,,
1426,05/29/2023 13:39:20,27.88,48.02,15.89,,,
1427,05/29/2023 13:39:25,27.88,47.98,15.87,,,
1428,05/29/2023 13:39:30,27.88,48.03,15.89,,,
1429,05/29/2023 13:39:35,27.87,48.20,15.94,,,
1430,05/29/2023 13:39:40,27.88,48.27,15.97,,,
1431,05/29/2023 13:39:45,27.86,48.27,15.95,,,
1432,05/29/2023 13:39:50,27.91,48.31,16.01,,,
1433,05/29/2023 13:39:55,27.91,48.35,16.02,,,
1434,05/29/2023 13:40:00,27.94,48.40,16.06,,,
1435,05/29/2023 13:40:05,27.93,48.37,16.04,,,
1436,05/29/2023 13:40:10,27.93,48.25,16.00,,,
1437,05/29/2023 13:40:15,27.89,48.01,15.89,,,
1438,05/29/2023 13:40:20,27.93,48.03,15.93,,,
1439,05/29/2023 13:40:25,27.89,48.12,15.93,,,
1440,05/29/2023 13:40:30,27.91,48.14,15.96,,,
1441,05/29/2023 13:40:35,27.94,48.17,15.98,,,
1442,05/29/2023 13:40:40,27.93,48.13,15.96,,,
1443,05/29/2023 13:40:45,27.93,48.24,16.00,,,
1444,05/29/2023 13:40:50,27.91,48.25,15.99,,,
1445,05/29/2023 13:40:55,27.93,48.33,16.03,,,
1446,05/29/2023 13:41:00,27.94,48.37,16.05,,,
1447,05/29/2023 13:41:05,27.94,48.38,16.05,,,
1448,05/29/2023 13:41:10,27.96,48.42,16.08,,,
1449,05/29/2023 13:41:15,27.96,48.44,16.09,,,
1450,05/29/2023 13:41:20,27.94,48.42,16.07,,,
1451,05/29/2023 13:41:25,27.93,48.45,16.06,,,
1452,05/29/2023 13:41:30,27.94,48.53,16.10,,,
1453,05/29/2023 13:41:35,27.94,48.59,16.12,,,
1454,05/29/2023 13:41:40,27.94,48.54,16.10,,,
1455,05/29/2023 13:41:45,27.95,48.49,16.10,,,
1456,05/29/2023 13:41:50,27.97,48.37,16.08,,,
1457,05/29/2023 13:41:55,27.95,48.32,16.04,,,
1458,05/29/2023 13:42:00,27.97,48.13,16.00,,,
1459,05/29/2023 13:42:05,27.98,48.13,16.01,,,
1460,05/29/2023 13:42:10,27.98,48.05,15.98,,,
1461,05/29/2023 13:42:15,28.00,47.99,15.98,,,
1462,05/29/2023 13:42:20,27.99,48.00,15.98,,,
1463,05/29/2023 13:42:25,28.00,48.05,16.00,,,
1464,05/29/2023 13:42:30,27.99,48.16,16.03,,,
1465,05/29/2023 13:42:35,27.98,48.09,16.00,,,
1466,05/29/2023 13:42:40,27.99,48.01,15.98,,,
1467,05/29/2023 13:42:45,28.00,47.81,15.92,,,
1468,05/29/2023 13:42:50,27.99,47.78,15.91,,,
1469,05/29/2023 13:42:55,28.01,47.88,15.96,,,
1470,05/29/2023 13:43:00,28.02,48.10,16.04,,,
1471,05/29/2023 13:43:05,28.00,47.88,15.95,,,
1472,05/29/2023 13:43:10,27.99,47.81,15.91,,,
1473,05/29/2023 13:43:15,28.01,47.65,15.88,,,
1474,05/29/2023 13:43:20,28.02,47.49,15.84,,,
1475,05/29/2023 13:43:25,28.02,47.44,15.82,,,
1476,05/29/2023 13:43:30,28.02,47.42,15.82,,,
1477,05/29/2023 13:43:35,28.01,47.37,15.79,,,
1478,05/29/2023 13:43:40,28.02,47.41,15.81,,,
1479,05/29/2023 13:43:45,28.01,47.49,15.83,,,
1480,05/29/2023 13:43:50,28.02,47.63,15.88,,,
1481,05/29/2023 13:43:55,28.02,47.67,15.90,,,
1482,05/29/2023 13:44:00,28.04,47.77,15.95,,,
1483,05/29/2023 13:44:05,28.02,47.79,15.94,,,
1484,05/29/2023 13:44:10,28.02,47.85,15.96,,,
1485,05/29/2023 13:44:15,28.03,47.93,15.99,,,
1486,05/29/2023 13:44:20,28.05,47.93,16.01,,,
1487,05/29/2023 13:44:25,28.04,47.90,15.99,,,
1488,05/29/2023 13:44:30,28.05,47.80,15.97,,,
1489,05/29/2023 13:44:35,28.05,47.81,15.98,,,
1490,05/29/2023 13:44:40,28.04,47.94,16.01,,,
1491,05/29/2023 13:44:45,28.02,48.02,16.01,,,
1492,05/29/2023 13:44:50,28.03,47.94,16.00,,,
1493,05/29/2023 13:44:55,28.05,47.85,15.99,,,
1494,05/29/2023 13:45:00,28.05,47.67,15.93,,,
1495,05/29/2023 13:45:05,28.06,47.60,15.91,,,
1496,05/29/2023 13:45:10,28.04,47.46,15.85,,,
1497,05/29/2023 13:45:15,28.08,47.41,15.86,,,
1498,05/29/2023 13:45:20,28.09,47.40,15.87,,,
1499,05/29/2023 13:45:25,28.08,47.35,15.84,,,
1500,05/29/2023 13:45:30,28.06,47.24,15.80,,,
1501,05/29/2023 13:45:35,28.09,47.26,15.82,,,
1502,05/29/2023 13:45:40,28.05,47.25,15.79,,,
1503,05/29/2023 13:45:45,28.09,47.30,15.83,,,
1504,05/29/2023 13:45:50,28.09,47.33,15.84,,,
1505,05/29/2023 13:45:55,28.09,47.36,15.86,,,
1506,05/29/2023 13:46:00,28.10,47.34,15.86,,,
1507,05/29/2023 13:46:05,28.09,47.38,15.86,,,
1508,05/29/2023 13:46:10,28.12,47.43,15.91,,,
1509,05/29/2023 13:46:15,28.08,47.39,15.85,,,
1510,05/29/2023 13:46:20,28.11,47.42,15.89,,,
1511,05/29/2023 13:46:25,28.06,47.41,15.85,,,
1512,05/29/2023 13:46:30,28.10,47.43,15.89,,,
1513,05/29/2023 13:46:35,28.10,47.43,15.89,,,
1514,05/29/2023 13:46:40,28.11,47.29,15.85,,,
1515,05/29/2023 13:46:45,28.08,47.22,15.80,,,
1516,05/29/2023 13:46:50,28.12,47.21,15.83,,,
1517,05/29/2023 13:46:55,28.08,47.18,15.79,,,
1518,05/29/2023 13:47:00,28.10,47.24,15.82,,,
1519,05/29/2023 13:47:05,28.11,47.30,15.85,,,
1520,05/29/2023 13:47:10,28.11,47.35,15.87,,,
1521,05/29/2023 13:47:15,28.12,47.47,15.92,,,
1522,05/29/2023 13:47:20,28.10,47.49,15.91,,,
1523,05/29/2023 13:47:25,28.11,47.45,15.90,,,
1524,05/29/2023 13:47:30,28.12,47.47,15.92,,,
1525,05/29/2023 13:47:35,28.11,47.55,15.94,,,
1526,05/29/2023 13:47:40,28.12,47.68,15.99,,,
1527,05/29/2023 13:47:45,28.11,47.91,16.06,,,
1528,05/29/2023 13:47:50,28.09,47.96,16.05,,,
1529,05/29/2023 13:47:55,28.10,47.90,16.04,,,
1530,05/29/2023 13:48:00,28.12,47.86,16.05,,,
1531,05/29/2023 13:48:05,28.12,47.83,16.04,,,
1532,05/29/2023 13:48:10,28.12,47.94,16.07,,,
1533,05/29/2023 13:48:15,28.11,48.02,16.09,,,
1534,05/29/2023 13:48:20,28.12,47.82,16.04,,,
1535,05/29/2023 13:48:25,28.15,47.56,15.98,,,
1536,05/29/2023 13:48:30,28.12,47.16,15.82,,,
1537,05/29/2023 13:48:35,28.13,46.89,15.74,,,
1538,05/29/2023 13:48:40,28.09,46.75,15.65,,,
1539,05/29/2023 13:48:45,28.13,46.71,15.68,,,
1540,05/29/2023 13:48:50,28.15,46.63,15.67,,,
1541,05/29/2023 13:48:55,28.13,46.51,15.61,,,
1542,05/29/2023 13:49:00,28.11,46.56,15.61,,,
1543,05/29/2023 13:49:05,28.14,46.61,15.65,,,
1544,05/29/2023 13:49:10,28.12,46.68,15.66,,,
1545,05/29/2023 13:49:15,28.13,46.67,15.66,,,
1546,05/29/2023 13:49:20,28.12,46.67,15.65,,,
1547,05/29/2023 13:49:25,28.14,46.66,15.67,,,
1548,05/29/2023 13:49:30,28.13,46.67,15.66,,,
1549,05/29/2023 13:49:35,28.13,46.67,15.66,,,
1550,05/29/2023 13:49:40,28.13,46.73,15.69,,,
1551,05/29/2023 13:49:45,28.15,46.73,15.71,,,
1552,05/29/2023 13:49:50,28.14,46.73,15.70,,,
1553,05/29/2023 13:49:55,28.13,46.78,15.70,,,
1554,05/29/2023 13:50:00,28.16,46.75,15.72,,,
1555,05/29/2023 13:50:05,28.15,46.77,15.72,,,
1556,05/29/2023 13:50:10,28.14,46.87,15.74,,,
1557,05/29/2023 13:50:15,28.16,47.02,15.81,,,
1558,05/29/2023 13:50:20,28.16,47.08,15.83,,,
1559,05/29/2023 13:50:25,28.12,47.14,15.81,,,
1560,05/29/2023 13:50:30,28.18,47.24,15.90,,,
1561,05/29/2023 13:50:35,28.14,47.24,15.87,,,
1562,05/29/2023 13:50:40,28.15,47.26,15.88,,,
1563,05/29/2023 13:50:45,28.16,47.40,15.94,,,
1564,05/29/2023 13:50:50,28.16,47.44,15.95,,,
1565,05/29/2023 13:50:55,28.17,47.41,15.95,,,
1566,05/29/2023 13:51:00,28.15,47.41,15.93,,,
1567,05/29/2023 13:51:05,28.15,47.39,15.92,,,
1568,05/29/2023 13:51:10,28.18,47.40,15.96,,,
1569,05/29/2023 13:51:15,28.16,47.66,16.02,,,
1570,05/29/2023 13:51:20,28.14,47.72,16.02,,,
1571,05/29/2023 13:51:25,28.19,47.80,16.10,,,
1572,05/29/2023 13:51:30,28.17,47.88,16.10,,,
1573,05/29/2023 13:51:35,28.18,48.01,16.16,,,
1574,05/29/2023 13:51:40,28.16,47.90,16.10,,,
1575,05/29/2023 13:51:45,28.20,47.80,16.11,,,
1576,05/29/2023 13:51:50,28.17,47.83,16.09,,,
1577,05/29/2023 13:51:55,28.18,47.94,16.13,,,
1578,05/29/2023 13:52:00,28.17,48.19,16.20,,,
1579,05/29/2023 13:52:05,28.20,48.20,16.24,,,
1580,05/29/2023 13:52:10,28.20,47.98,16.16,,,
1581,05/29/2023 13:52:15,28.18,47.86,16.11,,,
1582,05/29/2023 13:52:20,28.20,47.73,16.08,,,
1583,05/29/2023 13:52:25,28.19,47.50,16.00,,,
1584,05/29/2023 13:52:30,28.16,47.30,15.90,,,
1585,05/29/2023 13:52:35,28.21,47.17,15.91,,,
1586,05/29/2023 13:52:40,28.16,47.07,15.83,,,
1587,05/29/2023 13:52:45,28.18,47.04,15.84,,,
1588,05/29/2023 13:52:50,28.19,46.90,15.80,,,
1589,05/29/2023 13:52:55,28.19,46.78,15.76,,,
1590,05/29/2023 13:53:00,28.23,46.65,15.75,,,
1591,05/29/2023 13:53:05,28.19,46.46,15.65,,,
1592,05/29/2023 13:53:10,28.20,46.38,15.63,,,
1593,05/29/2023 13:53:15,28.26,46.30,15.66,,,
1594,05/29/2023 13:53:20,28.23,46.21,15.60,,,
1595,05/29/2023 13:53:25,28.19,46.20,15.56,,,
1596,05/29/2023 13:53:30,28.23,46.20,15.59,,,
1597,05/29/2023 13:53:35,28.20,46.28,15.60,,,
1598,05/29/2023 13:53:40,28.24,46.33,15.65,,,
1599,05/29/2023 13:53:45,28.21,46.34,15.63,,,
1600,05/29/2023 13:53:50,28.20,46.24,15.59,,,
1601,05/29/2023 13:53:55,28.20,46.25,15.59,,,
1602,05/29/2023 13:54:00,28.21,46.18,15.58,,,
1603,05/29/2023 13:54:05,28.23,46.03,15.54,,,
1604,05/29/2023 13:54:10,28.24,45.95,15.52,,,
1605,05/29/2023 13:54:15,28.24,45.91,15.51,,,
1606,05/29/2023 13:54:20,28.21,45.92,15.49,,,
1607,05/29/2023 13:54:25,28.24,45.88,15.49,,,
1608,05/29/2023 13:54:30,28.21,45.84,15.46,,,
1609,05/29/2023 13:54:35,28.23,45.81,15.46,,,
1610,05/29/2023 13:54:40,28.23,45.77,15.45,,,
1611,05/29/2023 13:54:45,28.26,45.84,15.50,,,
1612,05/29/2023 13:54:50,28.26,45.90,15.52,,,
1613,05/29/2023 13:54:55,28.24,45.97,15.53,,,
1614,05/29/2023 13:55:00,28.25,46.07,15.57,,,
1615,05/29/2023 13:55:05,28.25,46.14,15.59,,,
1616,05/29/2023 13:55:10,28.26,46.16,15.61,,,
1617,05/29/2023 13:55:15,28.23,46.17,15.58,,,
1618,05/29/2023 13:55:20,28.25,46.24,15.63,,,
1619,05/29/2023 13:55:25,28.25,46.30,15.65,,,
1620,05/29/2023 13:55:30,28.26,46.36,15.68,,,
1621,05/29/2023 13:55:35,28.25,46.33,15.66,,,
1622,05/29/2023 13:55:40,28.27,46.27,15.66,,,
1623,05/29/2023 13:55:45,28.25,46.27,15.64,,,
1624,05/29/2023 13:55:50,28.27,46.30,15.66,,,
1625,05/29/2023 13:55:55,28.25,46.24,15.63,,,
1626,05/29/2023 13:56:00,28.28,46.09,15.61,,,
1627,05/29/2023 13:56:05,28.28,46.09,15.61,,,
1628,05/29/2023 13:56:10,28.29,46.03,15.59,,,
1629,05/29/2023 13:56:15,28.27,45.97,15.56,,,
1630,05/29/2023 13:56:20,28.29,45.97,15.58,,,
1631,05/29/2023 13:56:25,28.32,45.96,15.60,,,
1632,05/29/2023 13:56:30,28.28,46.00,15.57,,,
1633,05/29/2023 13:56:35,28.30,45.99,15.59,,,
1634,05/29/2023 13:56:40,28.31,46.00,15.60,,,
1635,05/29/2023 13:56:45,28.29,46.13,15.63,,,
1636,05/29/2023 13:56:50,28.32,46.12,15.65,,,
1637,05/29/2023 13:56:55,28.29,46.22,15.66,,,
1638,05/29/2023 13:57:00,28.31,46.31,15.71,,,
1639,05/29/2023 13:57:05,28.32,46.34,15.73,,,
1640,05/29/2023 13:57:10,28.32,46.43,15.76,,,
1641,05/29/2023 13:57:15,28.29,46.41,15.72,,,
1642,05/29/2023 13:57:20,28.31,46.41,15.74,,,
1643,05/29/2023 13:57:25,28.29,46.41,15.72,,,
1644,05/29/2023 13:57:30,28.32,46.52,15.79,,,
1645,05/29/2023 13:57:35,28.31,46.57,15.80,,,
1646,05/29/2023 13:57:40,28.32,46.65,15.83,,,
1647,05/29/2023 13:57:45,28.30,46.77,15.85,,,
1648,05/29/2023 13:57:50,28.32,46.78,15.88,,,
1649,05/29/2023 13:57:55,28.34,46.85,15.92,,,
1650,05/29/2023 13:58:00,28.31,46.80,15.87,,,
1651,05/29/2023 13:58:05,28.34,46.78,15.90,,,
1652,05/29/2023 13:58:10,28.32,46.80,15.88,,,
1653,05/29/2023 13:58:15,28.34,46.85,15.92,,,
1654,05/29/2023 13:58:20,28.34,46.94,15.95,,,
1655,05/29/2023 13:58:25,28.34,46.94,15.95,,,
1656,05/29/2023 13:58:30,28.38,46.94,15.98,,,
1657,05/29/2023 13:58:35,28.33,46.86,15.91,,,
1658,05/29/2023 13:58:40,28.31,46.80,15.87,,,
1659,05/29/2023 13:58:45,28.37,46.71,15.89,,,
1660,05/29/2023 13:58:50,28.37,46.67,15.88,,,
1661,05/29/2023 13:58:55,28.35,46.66,15.86,,,
1662,05/29/2023 13:59:00,28.32,46.69,15.85,,,
1663,05/29/2023 13:59:05,28.34,47.02,15.98,,,
1664,05/29/2023 13:59:10,28.35,47.07,16.00,,,
1665,05/29/2023 13:59:15,28.34,47.13,16.01,,,
1666,05/29/2023 13:59:20,28.34,47.02,15.98,,,
1667,05/29/2023 13:59:25,28.38,46.87,15.95,,,
1668,05/29/2023 13:59:30,28.34,46.76,15.89,,,
1669,05/29/2023 13:59:35,28.37,46.63,15.87,,,
1670,05/29/2023 13:59:40,28.38,46.63,15.88,,,
1671,05/29/2023 13:59:45,28.37,46.77,15.91,,,
1672,05/29/2023 13:59:50,28.38,46.86,15.95,,,
1673,05/29/2023 13:59:55,28.39,46.86,15.96,,,
1674,05/29/2023 14:00:00,28.38,46.87,15.95,,,
1675,05/29/2023 14:00:05,28.35,46.95,15.96,,,
1676,05/29/2023 14:00:10,28.41,47.01,16.03,,,
1677,05/29/2023 14:00:15,28.37,46.92,15.96,,,
1678,05/29/2023 14:00:20,28.39,46.86,15.96,,,
1679,05/29/2023 14:00:25,28.40,46.72,15.92,,,
1680,05/29/2023 14:00:30,28.40,46.50,15.85,,,
1681,05/29/2023 14:00:35,28.38,46.44,15.81,,,
1682,05/29/2023 14:00:40,28.39,46.46,15.83,,,
1683,05/29/2023 14:00:45,28.41,46.36,15.81,,,
1684,05/29/2023 14:00:50,28.40,46.32,15.79,,,
1685,05/29/2023 14:00:55,28.40,46.21,15.75,,,
1686,05/29/2023 14:01:00,28.41,46.21,15.76,,,
1687,05/29/2023 14:01:05,28.40,46.19,15.74,,,
1688,05/29/2023 14:01:10,28.39,46.07,15.69,,,
1689,05/29/2023 14:01:15,28.38,46.19,15.73,,,
1690,05/29/2023 14:01:20,28.40,46.20,15.75,,,
1691,05/29/2023 14:01:25,28.40,46.27,15.77,,,
1692,05/29/2023 14:01:30,28.39,46.29,15.77,,,
1693,05/29/2023 14:01:35,28.40,46.33,15.79,,,
1694,05/29/2023 14:01:40,28.41,46.41,15.83,,,
1695,05/29/2023 14:01:45,28.41,46.48,15.85,,,
1696,05/29/2023 14:01:50,28.43,46.49,15.88,,,
1697,05/29/2023 14:01:55,28.40,46.47,15.84,,,
1698,05/29/2023 14:02:00,28.43,46.56,15.90,,,
1699,05/29/2023 14:02:05,28.43,46.52,15.89,,,
1700,05/29/2023 14:02:10,28.41,46.60,15.89,,,
1701,05/29/2023 14:02:15,28.44,46.74,15.97,,,
1702,05/29/2023 14:02:20,28.45,46.73,15.98,,,
1703,05/29/2023 14:02:25,28.43,46.81,15.98,,,
1704,05/29/2023 14:02:30,28.45,46.95,16.05,,,
1705,05/29/2023 14:02:35,28.43,47.28,16.14,,,
1706,05/29/2023 14:02:40,28.43,47.37,16.17,,,
1707,05/29/2023 14:02:45,28.46,47.50,16.24,,,
1708,05/29/2023 14:02:50,28.43,47.41,16.18,,,
1709,05/29/2023 14:02:55,28.46,47.44,16.22,,,
1710,05/29/2023 14:03:00,28.43,47.41,16.18,,,
1711,05/29/2023 14:03:05,28.44,47.38,16.19,,,
1712,05/29/2023 14:03:10,28.46,47.21,16.15,,,
1713,05/29/2023 14:03:15,28.42,46.91,16.01,,,
1714,05/29/2023 14:03:20,28.46,46.81,16.01,,,
1715,05/29/2023 14:03:25,28.45,46.75,15.98,,,
1716,05/29/2023 14:03:30,28.46,46.80,16.01,,,
1717,05/29/2023 14:03:35,28.45,46.75,15.98,,,
1718,05/29/2023 14:03:40,28.46,46.81,16.01,,,
1719,05/29/2023 14:03:45,28.43,46.80,15.98,,,
1720,05/29/2023 14:03:50,28.48,46.80,16.03,,,
1721,05/29/2023 14:03:55,28.46,46.78,16.00,,,
1722,05/29/2023 14:04:00,28.46,46.88,16.04,,,
1723,05/29/2023 14:04:05,28.46,46.93,16.05,,,
1724,05/29/2023 14:04:10,28.48,46.94,16.08,,,
1725,05/29/2023 14:04:15,28.48,46.96,16.08,,,
1726,05/29/2023 14:04:20,28.48,46.98,16.09,,,
1727,05/29/2023 14:04:25,28.47,47.08,16.11,,,
1728,05/29/2023 14:04:30,28.48,47.23,16.17,,,
1729,05/29/2023 14:04:35,28.47,47.31,16.19,,,
1730,05/29/2023 14:04:40,28.46,47.28,16.17,,,
1731,05/29/2023 14:04:45,28.47,47.27,16.18,,,
1732,05/29/2023 14:04:50,28.52,46.97,16.12,,,
1733,05/29/2023 14:04:55,28.49,46.78,16.03,,,
1734,05/29/2023 14:05:00,28.52,46.63,16.00,,,
1735,05/29/2023 14:05:05,28.52,46.58,15.99,,,
1736,05/29/2023 14:05:10,28.49,46.56,15.96,,,
1737,05/29/2023 14:05:15,28.53,46.53,15.98,,,
1738,05/29/2023 14:05:20,28.53,46.30,15.90,,,
1739,05/29/2023 14:05:25,28.50,46.21,15.85,,,
1740,05/29/2023 14:05:30,28.48,46.14,15.81,,,
1741,05/29/2023 14:05:35,28.53,46.08,15.83,,,
1742,05/29/2023 14:05:40,28.48,46.04,15.77,,,
1743,05/29/2023 14:05:45,28.50,45.94,15.76,,,
1744,05/29/2023 14:05:50,28.49,45.87,15.73,,,
1745,05/29/2023 14:05:55,28.54,45.82,15.75,,,
1746,05/29/2023 14:06:00,28.50,45.62,15.65,,,
1747,05/29/2023 14:06:05,28.53,45.66,15.68,,,
1748,05/29/2023 14:06:10,28.55,45.76,15.73,,,
1749,05/29/2023 14:06:15,28.48,45.74,15.67,,,
1750,05/29/2023 14:06:20,28.53,45.64,15.67,,,
1751,05/29/2023 14:06:25,28.50,45.63,15.65,,,
1752,05/29/2023 14:06:30,28.52,45.62,15.66,,,
1753,05/29/2023 14:06:35,28.52,45.61,15.66,,,
1754,05/29/2023 14:06:40,28.53,45.62,15.67,,,
1755,05/29/2023 14:06:45,28.53,45.63,15.67,,,
1756,05/29/2023 14:06:50,28.55,45.52,15.65,,,
1757,05/29/2023 14:06:55,28.53,45.37,15.58,,,
1758,05/29/2023 14:07:00,28.54,45.25,15.55,,,
1759,05/29/2023 14:07:05,28.55,45.21,15.55,,,
1760,05/29/2023 14:07:10,28.53,45.18,15.52,,,
1761,05/29/2023 14:07:15,28.54,45.22,15.54,,,
1762,05/29/2023 14:07:20,28.55,45.22,15.55,,,
1763,05/29/2023 14:07:25,28.55,45.25,15.56,,,
1764,05/29/2023 14:07:30,28.56,45.23,15.56,,,
1765,05/29/2023 14:07:35,28.54,45.24,15.55,,,
1766,05/29/2023 14:07:40,28.58,45.32,15.61,,,
1767,05/29/2023 14:07:45,28.56,45.34,15.60,,,
1768,05/29/2023 14:07:50,28.57,45.45,15.65,,,
1769,05/29/2023 14:07:55,28.57,45.59,15.70,,,
1770,05/29/2023 14:08:00,28.57,45.63,15.71,,,
1771,05/29/2023 14:08:05,28.56,45.58,15.68,,,
1772,05/29/2023 14:08:10,28.57,45.50,15.67,,,
1773,05/29/2023 14:08:15,28.57,45.46,15.65,,,
1774,05/29/2023 14:08:20,28.57,45.38,15.63,,,
1775,05/29/2023 14:08:25,28.54,45.34,15.58,,,
1776,05/29/2023 14:08:30,28.59,45.38,15.65,,,
1777,05/29/2023 14:08:35,28.56,45.48,15.65,,,
1778,05/29/2023 14:08:40,28.57,45.46,15.65,,,
1779,05/29/2023 14:08:45,28.60,45.54,15.71,,,
1780,05/29/2023 14:08:50,28.57,45.70,15.74,,,
1781,05/29/2023 14:08:55,28.60,45.79,15.80,,,
1782,05/29/2023 14:09:00,28.57,45.76,15.76,,,
1783,05/29/2023 14:09:05,28.57,45.82,15.77,,,
1784,05/29/2023 14:09:10,28.59,45.80,15.79,,,
1785,05/29/2023 14:09:15,28.60,45.83,15.81,,,
1786,05/29/2023 14:09:20,28.59,45.83,15.80,,,
1787,05/29/2023 14:09:25,28.64,45.89,15.87,,,
1788,05/29/2023 14:09:30,28.62,45.97,15.88,,,
1789,05/29/2023 14:09:35,28.59,46.07,15.88,,,
1790,05/29/2023 14:09:40,28.59,46.12,15.90,,,
1791,05/29/2023 14:09:45,28.63,46.22,15.97,,,
1792,05/29/2023 14:09:50,28.62,46.32,16.00,,,
1793,05/29/2023 14:09:55,28.60,46.27,15.96,,,
1794,05/29/2023 14:10:00,28.62,46.23,15.96,,,
1795,05/29/2023 14:10:05,28.60,46.23,15.95,,,
1796,05/29/2023 14:10:10,28.60,46.17,15.92,,,
1797,05/29/2023 14:10:15,28.62,46.11,15.92,,,
1798,05/29/2023 14:10:20,28.63,46.10,15.93,,,
1799,05/29/2023 14:10:25,28.63,46.29,15.99,,,
1800,05/29/2023 14:10:30,28.65,46.21,15.99,,,
1801,05/29/2023 14:10:35,28.60,46.14,15.92,,,
1802,05/29/2023 14:10:40,28.65,46.04,15.93,,,
1803,05/29/2023 14:10:45,28.62,46.03,15.90,,,
1804,05/29/2023 14:10:50,28.65,46.05,15.93,,,
1805,05/29/2023 14:10:55,28.63,46.00,15.90,,,
1806,05/29/2023 14:11:00,28.67,45.98,15.92,,,
1807,05/29/2023 14:11:05,28.63,46.20,15.96,,,
1808,05/29/2023 14:11:10,28.67,46.25,16.01,,,
1809,05/29/2023 14:11:15,28.68,46.33,16.05,,,
1810,05/29/2023 14:11:20,28.64,46.42,16.05,,,
1811,05/29/2023 14:11:25,28.65,46.41,16.05,,,
1812,05/29/2023 14:11:30,28.65,46.33,16.03,,,
1813,05/29/2023 14:11:35,28.64,46.20,15.97,,,
1814,05/29/2023 14:11:40,28.62,46.15,15.94,,,
1815,05/29/2023 14:11:45,28.68,46.14,15.98,,,
1816,05/29/2023 14:11:50,28.69,46.13,15.99,,,
1817,05/29/2023 14:11:55,28.67,46.14,15.97,,,
1818,05/29/2023 14:12:00,28.64,46.12,15.95,,,
1819,05/29/2023 14:12:05,28.68,46.14,15.98,,,
1820,05/29/2023 14:12:10,28.70,46.10,15.99,,,
1821,05/29/2023 14:12:15,28.69,46.13,15.99,,,
1822,05/29/2023 14:12:20,28.67,46.18,15.99,,,
1823,05/29/2023 14:12:25,28.71,46.15,16.01,,,
1824,05/29/2023 14:12:30,28.70,46.15,16.01,,,
1825,05/29/2023 14:12:35,28.69,46.14,15.99,,,
1826,05/29/2023 14:12:40,28.69,46.15,16.00,,,
